,x,y,z,labels
1233,0.08630247,-0.91617924,-12.002085,3
1234,-5.910172,0.12287985,-2.4601734,3
1235,11.931101,-6.618986,-12.114411,8
1236,8.66968,2.5199256,-13.099288,5
1237,7.552238,2.5696454,-13.044503,5
1238,10.5169325,-0.081518926,-6.2835584,8
1239,12.43948,-3.1671793,-10.239761,8
1240,2.423581,-8.7579,-11.636019,3
1241,-5.848681,7.3554196,-9.084829,7
1242,-2.6238785,11.070116,-0.31846276,7
1243,-0.6640701,0.8979684,-10.643212,3
1244,9.399551,3.0192146,-13.780206,5
1245,-0.48029995,-13.028753,-8.581764,6
1246,15.128548,-2.7651744,-11.734688,8
1247,-3.7790208,12.629556,-4.555201,7
1248,0.73898023,-5.3957047,-16.07944,5
1249,11.643278,-6.580071,-12.03544,8
1250,8.172827,0.46300954,-5.566947,8
1251,-0.5829891,-1.1406937,-15.300134,3
1252,3.781993,2.228652,1.6040285,3
1253,16.100641,-2.7240207,-11.249768,8
1254,-8.839289,7.7841244,-5.094586,7
1255,-0.08295115,6.4515166,-13.50777,3
1256,1.2866989,4.902759,-4.015601,3
1257,-2.011467,-0.9751855,-2.9108481,5
1258,9.990288,5.1980314,-11.948735,5
1259,7.0796094,0.6144603,-8.646563,5
1260,-1.5715322,1.8780688,-1.6372181,3
1261,0.7924479,-4.7219825,-14.986717,3
1262,3.0643246,-8.706563,-15.177354,3
1263,-1.7820657,9.59405,-8.517163,7
1264,3.1165273,1.633443,4.929192,3
1265,1.8299845,-4.2045207,-13.720233,3
1266,8.194896,0.8396493,-8.109289,8
1267,13.902088,-1.3866477,-11.985291,8
1268,8.655382,0.8637512,-5.3667297,8
1269,14.319677,-0.8308803,-12.647389,5
1270,9.957825,1.0060155,-8.370836,8
1271,-7.648087,-9.462895,-8.126993,5
1272,0.9221127,-7.4127717,-2.601332,5
1273,11.895214,-6.654618,-12.038139,8
1274,10.689784,0.29846343,-7.2047606,8
1275,-1.4276776,-0.98789084,-2.6800582,3
1276,9.364971,-0.7255359,-6.7143044,8
1277,2.0235767,-8.233364,-11.434911,3
1278,6.4725266,0.67878413,-6.7171454,5
1279,-5.1020427,6.3086805,-12.476171,3
1280,-2.4592478,2.1289425,-16.782234,3
1281,8.646694,2.2210772,-11.563548,8
1282,3.6735125,2.2296724,1.3515519,0
1283,-0.18537992,-2.1175356,-6.2677736,3
1284,4.9504724,2.3717892,-11.306776,5
1285,15.854347,-2.6499126,-11.441384,8
1286,-4.2840753,-0.8672398,-4.766538,5
1287,1.9099475,-1.7655106,-6.460532,3
1288,1.0689982,3.3896081,-15.125224,3
1289,0.04267844,-6.9882503,-1.3919303,5
1290,-1.238888,2.0416846,-1.1454965,7
1291,12.89206,-2.1577435,-12.926118,8
1292,-11.448118,1.0071222,-5.4608417,5
1293,-0.59374356,-5.059775,-14.508126,3
1294,-5.9904695,-1.9408717,-6.096976,5
1295,-2.5384128,-5.115696,-9.262457,5
1296,0.48330998,-1.7020459,10.349261,0
1297,9.953365,5.1510215,-11.977815,5
1298,7.911432,2.4199126,-12.750739,5
1299,11.886082,0.28060368,-11.511518,8
1300,-0.9383095,2.6923957,-0.17108895,7
1301,1.6646547,-8.177048,-12.581922,3
1302,1.3274077,-4.302176,-13.830866,3
1303,10.837573,-1.876765,-8.909635,8
1304,2.8627322,-8.875284,-15.518453,3
1305,11.7715025,-6.767614,-12.024217,8
1306,-4.090797,-1.664732,-14.475732,3
1307,-0.20849407,-1.0517626,-12.104821,3
1308,8.654605,2.6854136,-13.253219,5
1309,13.99042,-0.8498741,-10.7224245,8
1310,12.794464,-2.5702155,-11.989528,8
1311,7.3986506,0.3446318,-9.538156,5
1312,7.7777314,-1.0325677,-9.411814,5
1313,3.6998649,-1.4064515,-8.454448,3
1314,3.8361056,-9.26881,-16.453438,3
1315,8.257324,2.303734,-9.459999,5
1316,11.966307,-6.586962,-12.069561,8
1317,1.4228421,5.8166943,-13.424379,3
1318,-1.143519,4.1415906,-0.6233979,7
1319,11.305586,-2.0210888,-10.942223,8
1320,12.702603,-1.0486126,-6.623792,8
1321,9.137352,-0.79285777,-6.760748,8
1322,8.22348,3.2485354,-15.001561,5
1323,9.919563,5.150974,-12.009409,5
1324,3.019951,-8.528702,-14.948211,3
1325,12.818282,-1.8576156,-11.087903,8
1326,-0.9482412,1.4619151,-1.4929154,7
1327,9.723047,-2.7136304,-9.798186,8
1328,2.820228,-8.840512,-15.378052,3
1329,0.5377133,-2.1232102,-7.63235,3
1330,10.033929,0.36268672,-11.091753,8
1331,-2.5405374,-1.0601277,-3.276816,5
1332,9.74646,-0.4543969,-9.905662,8
1333,0.031221649,-0.548028,-5.6160526,3
1334,0.934022,-4.401362,-14.198914,3
1335,-1.0585555,-11.224182,-8.184807,5
1336,0.19659486,-3.0452967,-6.3529363,3
1337,3.8996594,-9.049524,-16.189045,3
1338,0.76044214,-1.2731527,-4.3938994,3
1339,5.2760687,3.1757011,0.7602326,0
1340,-0.896894,0.42911285,-15.872821,3
1341,-0.64048445,-10.813166,-9.20088,3
1342,11.621246,-0.04081169,-12.013208,8
1343,0.30980614,-3.174848,-8.2950945,3
1344,-2.5668502,-1.1207317,-3.4417782,5
1345,11.463392,-2.311296,-12.038109,8
1346,13.753351,-0.90760607,-10.990732,8
1347,13.431702,-4.749528,-12.397048,8
1348,-0.7572462,-6.459327,-0.5261647,0
1349,3.3077478,0.4552851,3.869254,0
1350,7.426635,0.9611218,-9.875044,5
1351,9.4711485,3.6008978,-14.754616,5
1352,0.033235587,1.6232579,-11.198831,3
1353,9.564119,-2.1949048,-9.256545,8
1354,-1.0336436,3.516469,-0.22367314,7
1355,9.905845,5.1124816,-12.026557,5
1356,2.120695,-9.234825,-11.030653,3
1357,1.5589277,-9.599343,-12.077583,3
1358,-9.213786,0.42161775,-8.488758,5
1359,4.35769,-8.140997,-15.484311,3
1360,1.440979,-1.6915851,-5.7788982,3
1361,1.1606499,-1.1864064,-4.4110928,3
1362,4.4258223,-8.641748,-14.887482,3
1363,12.976252,-5.784985,-12.275263,8
1364,-7.0398297,-7.875375,-8.0486,5
1365,5.059341,-2.3002517,-14.4417515,5
1366,7.5032983,6.392053,-2.2277727,7
1367,0.52407634,-8.01878,-12.614235,3
1368,8.432657,4.2939506,-13.141821,5
1369,13.356002,-0.55924314,-6.138786,8
1370,0.51126754,-4.8264685,-15.094601,3
1371,3.9390082,2.8339052,-8.112166,5
1372,11.118917,-0.34142113,-5.4830337,8
1373,0.6064985,-2.1738048,-4.4988475,3
1374,4.364638,5.5506654,-2.9344852,7
1375,-2.566773,-2.9306762,-2.9657114,5
1376,13.161296,-2.0403776,-11.366889,8
1377,-0.7577244,0.85368216,-2.0414827,3
1378,10.483846,-2.8081253,-9.527468,8
1379,13.485827,-5.045098,-12.311817,8
1380,5.0545707,1.0850669,-10.020748,5
1381,-1.1384307,-2.140994,-5.021859,3
1382,10.022993,-1.4780139,-11.08228,8
1383,11.446313,-6.6293864,-12.043843,8
1384,13.813242,-1.7302303,-6.649373,8
1385,10.74418,-2.5107589,-9.522864,8
1386,-1.4077797,-0.37591827,-2.6499715,3
1387,17.633644,-6.008152,-8.874604,8
1388,3.3667536,-9.6747265,-14.280432,3
1389,15.049676,1.9256283,-3.4515424,8
1390,-4.0524073,-5.798408,-6.535138,5
1391,-6.813559,-3.1518855,-19.85078,3
1392,-5.118189,-0.7993319,-5.616548,5
1393,8.447738,3.4473853,-6.2775397,8
1394,-2.321617,-1.814186,-9.329131,3
1395,6.755672,-1.9384135,-10.566204,5
1396,8.867649,1.7386062,-7.0471187,8
1397,11.47207,-1.364174,-9.23088,8
1398,-0.21551871,-9.214739,-11.022991,3
1399,14.37894,-4.3050117,-12.182982,8
1400,-0.89258295,3.1869445,-0.036315747,7
1401,-2.7647533,3.0960195,-18.311146,3
1402,4.8516583,-3.3061547,-14.518064,3
1403,12.533212,-0.5800187,-4.7885957,8
1404,8.83376,2.3705983,-13.163175,5
1405,0.55701524,-1.4500729,-4.200313,3
1406,1.2996551,-1.2635332,-4.358272,3
1407,6.6399984,3.1357596,-9.183894,5
1408,6.7621737,3.1547549,-8.539289,5
1409,-1.6033082,-3.542662,-1.8873994,3
1410,10.498107,-2.575641,-8.100763,8
1411,0.72497815,-9.898227,-10.69323,3
1412,11.925234,0.25762445,-12.186417,8
1413,-0.60014325,1.2136842,-10.119667,3
1414,6.4485426,0.708067,-8.598404,5
1415,4.34814,5.513165,-3.0682213,3
1416,12.063141,-0.3002952,-11.571095,8
1417,3.7676632,-9.154868,-15.94329,3
1418,1.8669977,-8.328159,-12.271767,3
1419,0.671361,-5.21964,-15.757158,3
1420,5.1174808,-10.416122,-1.4557365,0
1421,-6.7633696,7.887364,-10.216325,7
1422,14.66,0.07885598,-5.768176,8
1423,-1.8838568,3.1074235,-1.2522527,7
1424,-5.521232,-6.2679625,-15.6543665,3
1425,13.439567,-0.9168456,-11.894071,8
1426,3.916484,-9.083495,-16.281729,3
1427,17.345787,-6.02621,-9.271096,8
1428,4.3673983,2.768007,-10.734965,5
1429,-0.55976826,-0.32646397,-6.15652,3
1430,3.3634589,-8.984965,-15.110341,3
1431,-5.8498173,0.6018142,-2.426432,7
1432,12.649832,-2.438534,-10.703784,8
1433,-1.0114925,-7.2922053,0.22735831,0
1434,5.83249,1.4023299,-6.3637257,5
1435,-3.6368837,12.680664,-4.5754704,7
1436,7.236885,2.5904443,-12.991239,5
1437,-1.5394981,-1.4075545,-2.514874,3
1438,5.724375,1.452163,-6.0832005,5
1439,-4.155988,-6.3636374,-6.1825495,5
1440,1.398848,-1.5177733,-4.56623,3
1441,-6.69583,9.2135105,-6.2347813,7
1442,1.460756,-8.076209,-11.943963,3
1443,5.607041,-9.288937,-1.2068676,0
1444,4.6153584,-8.752863,-16.076118,3
1445,0.98239315,-1.5014158,-4.429593,3
1446,14.192044,1.0422202,-3.1873353,8
1447,8.875856,2.6312678,-13.172615,5
1448,11.801939,0.39430282,-12.2746935,5
1449,0.6935468,-4.855889,-14.294696,3
1450,-0.09000499,-8.228671,-12.317307,3
1451,-1.593512,-2.6945624,-1.8664289,3
1452,-3.2150106,2.2821243,0.20330244,7
1453,9.241489,3.2823908,-13.828194,5
1454,9.602232,2.006878,-13.10985,5
1455,5.140761,-7.542915,-12.201472,3
1456,15.02149,-2.8683438,-11.911563,8
1457,-0.013654521,-0.32863456,-12.41909,3
1458,2.1674876,-8.611139,-11.634012,3
1459,11.619052,-7.441126,-11.434531,8
1460,1.9657036,-8.329341,-12.732884,3
1461,8.961282,2.8242867,-13.178433,5
1462,7.1855006,1.2241272,-6.1664414,5
1463,-1.249012,3.764689,-0.6046773,7
1464,-1.0426925,2.9501781,-0.33842164,7
1465,-2.7614818,0.76688445,-17.144398,3
1466,14.4458885,-4.142542,-12.101402,8
1467,0.3316889,-1.1535193,-5.3023863,3
1468,8.34327,3.7691374,-6.085959,3
1469,2.4639575,-8.840025,-10.47386,3
1470,0.8929932,6.634233,-0.7202768,7
1471,-1.6742686,-1.6972609,-11.914633,3
1472,1.1121086,-3.349565,-12.556222,3
1473,-2.1156182,1.7173792,-15.350067,3
1474,-4.378407,7.632945,-5.415675,7
1475,10.8746,-7.754531,-11.870138,3
1476,7.7753377,3.1735814,-13.744433,5
1477,-3.080165,13.559085,-8.590965,7
1478,11.825418,-6.587988,-12.284021,8
1479,11.309605,-6.4795365,-11.829034,8
1480,1.1547849,0.848295,-10.356876,5
1481,2.0059624,-8.544009,-7.2477307,6
1482,1.4375509,5.376353,-12.653046,3
1483,7.477508,4.3994718,-0.9195953,7
1484,0.9882471,6.0679083,-0.92945176,7
1485,12.661857,-1.597557,-9.118459,8
1486,14.750711,-0.13215761,-11.00312,8
1487,-1.4909889,-1.177696,-2.92402,3
1488,11.355106,-6.5591693,-12.11174,8
1489,-1.4530613,4.833463,-0.28830457,7
1490,12.595283,-1.3598664,-7.8967223,8
1491,-7.167224,4.923913,-4.355553,7
1492,-5.2013273,-3.4130626,-15.336165,5
1493,-1.1112833,2.3528945,-0.8638299,7
1494,0.0632071,2.986839,-12.287225,3
1495,-0.2103583,1.4279625,-10.9228325,5
1496,4.9659095,-4.4638686,-7.4311934,3
1497,6.430893,2.62207,-12.843348,5
1498,2.6622283,-8.948925,-15.6988735,3
1499,10.858149,-1.7256639,-10.114212,8
1500,9.405981,-2.0359318,-8.867768,8
1501,8.308059,2.3687308,-9.6313925,5
1502,-0.89168096,3.26221,-0.030158587,7
1503,13.454722,-1.0035703,-11.333716,8
1504,16.920214,-2.4955146,-10.432526,8
1505,13.837106,-1.123544,-7.162264,8
1506,4.78439,-9.847816,-16.629242,3
1507,-0.5615571,1.5080168,-10.432545,5
1508,0.4830186,1.3957946,-3.5985007,7
1509,7.61556,2.74987,-8.594792,5
1510,9.034898,-3.3995037,-10.334969,3
1511,-12.450019,-0.07755856,-10.134366,7
1512,-2.4661043,6.491177,-12.092435,3
1513,3.1793978,-8.655278,-14.714728,3
1514,11.593164,-1.6532962,-8.702364,8
1515,5.1112595,-7.554788,-12.209908,3
1516,-0.35567012,5.0690827,-12.891472,3
1517,6.601744,3.7388642,-8.770594,5
1518,4.909639,-9.152987,-16.417988,3
1519,-0.7712248,-8.4583025,-12.752441,3
1520,-0.18875337,-2.162023,-6.3299236,3
1521,-5.9682727,-0.28823578,-2.2328827,3
1522,2.9591448,-3.2599773,-6.323952,3
1523,0.25461465,5.1814013,-13.104881,3
1524,12.477865,-0.83037746,-10.943013,8
1525,13.568386,-1.9269015,-12.017346,8
1526,-3.1845326,-1.1853248,-10.29224,5
1527,-0.60009,5.608427,-13.052977,3
1528,13.260401,-0.65685797,-6.132586,8
1529,-3.2863314,6.9058666,-11.099924,3
1530,-1.1494234,3.3157787,-0.5718183,7
1531,0.39889172,3.1558928,-12.150897,3
1532,-0.93311894,-0.35304007,-2.4859571,3
1533,9.821769,-2.7316594,-9.784117,3
1534,-1.4451194,-0.73830044,-2.6813734,3
1535,12.278488,0.63047755,-6.299857,8
1536,-2.4490504,3.3168106,-1.2548347,7
1537,1.2091037,-10.905364,-10.476426,6
1538,9.151895,3.688952,-12.937156,5
1539,-0.5221677,2.9592187,-15.085274,3
1540,-3.406985,1.71989,-13.271402,3
1541,-1.6304252,-3.3741307,-1.908354,3
1542,11.4746065,1.722228,-7.983817,8
1543,8.235035,4.9288077,-13.029154,5
1544,-2.408361,-4.7379184,-12.608909,5
1545,15.197758,-2.8610427,-11.624122,8
1546,1.1363289,-1.984813,-7.391124,3
1547,0.28638983,-4.052571,-15.315424,3
1548,12.577235,-1.6752179,-12.439506,8
1549,10.409836,-2.384252,-9.182716,8
1550,10.566373,0.14877415,-7.879107,8
1551,7.915245,3.0162876,-7.768649,3
1552,-7.59503,-8.608253,-9.328321,5
1553,3.9715035,2.8838506,-7.787278,5
1554,-1.0978963,3.9434133,-0.24838711,7
1555,0.887983,-9.769394,-11.33209,3
1556,4.297114,-8.399145,-15.447666,3
1557,-1.7786132,-0.769606,-18.476515,3
1558,0.34782365,1.8369486,0.6923155,0
1559,8.32456,3.1621828,-13.877043,5
1560,3.2161329,-8.632422,-15.202352,3
1561,4.892223,-3.194534,-14.464423,3
1562,1.7572267,-1.7844974,-6.558399,3
1563,0.020907557,0.75926995,-19.99201,3
1564,13.613208,-3.4217749,-12.376899,8
1565,-0.8692332,-7.0590687,0.056500904,0
1566,1.2233403,-3.1834826,-10.505765,3
1567,5.6059184,-2.3982065,-8.781375,5
1568,3.935102,3.044295,-10.518222,5
1569,1.488775,5.330921,-13.055751,3
1570,8.843252,-3.898952,-10.59738,3
1571,10.840266,-6.082497,-11.701444,8
1572,-1.3762323,4.4896975,-0.37803584,7
1573,8.090646,5.24261,-13.013584,7
1574,1.6607988,-2.081963,-5.702212,3
1575,-0.6658437,-9.933213,-10.339138,3
1576,13.533734,-0.16375095,-7.702748,8
1577,9.873808,-0.07359692,-8.220649,8
1578,9.884667,-2.3614078,-8.349497,8
1579,8.552968,-1.5622919,-8.999917,3
1580,0.4724028,-4.79894,-15.066405,3
1581,13.495495,-3.4281301,-12.477866,8
1582,14.086055,-4.155474,-12.320987,8
1583,11.666099,-6.6294756,-12.051849,8
1584,-0.549052,6.4470963,-4.9410663,7
1585,9.953062,-2.5980196,-9.718978,3
1586,0.84410805,1.2789571,-12.179762,3
1587,5.3538194,-7.9498434,-15.459722,3
1588,-1.1809667,-1.7743421,-13.080115,3
1589,0.723313,6.1177354,-0.9166684,7
1590,1.5824265,3.9448254,-12.5514765,3
1591,-4.6138825,-2.1759155,-7.271768,5
1592,-9.198817,0.49095437,-8.429605,5
1593,15.537965,-1.0623246,-12.045428,8
1594,2.9985158,-8.395278,-14.740948,3
1595,10.637954,0.26595604,-7.8716383,8
1596,14.208314,-5.7811527,-11.544916,8
1597,10.695947,-1.9972986,-10.160546,8
1598,-2.5189779,8.277258,-8.359141,5
1599,6.6107016,-1.8631476,-10.485312,5
1600,0.52385116,-2.2268524,-12.00196,3
1601,-4.012089,5.400604,-11.543555,3
1602,-4.51426,-0.31736246,-13.30699,3
1603,-4.305318,5.306478,-9.700206,5
1604,-4.797385,10.169069,-0.71250355,7
1605,5.034985,-9.339241,-16.23168,3
1606,-1.2317114,-5.145216,-14.419703,3
1607,0.40030152,-15.865922,-9.33222,6
1608,-4.874005,-4.6823688,-16.170849,3
1609,-11.852603,-0.51096827,-10.342269,5
1610,-9.777681,0.6054603,-14.198917,5
1611,-3.3053172,-0.26833174,-13.787389,5
1612,-6.2249074,2.764504,-16.280186,3
1613,0.12077806,-1.0287561,-5.8004756,3
1614,-6.9654603,2.2890234,-15.731751,5
1615,-2.1903474,-5.2986403,-14.47096,5
1616,-6.1066794,-4.4237733,-14.596514,5
1617,-2.7512596,2.9337347,-18.43194,3
1618,-7.3388896,1.1013854,-12.416958,5
1619,-4.6122036,-2.3924916,-10.905927,3
1620,-7.2573705,0.2322397,-11.92953,5
1621,-4.6172676,-4.61883,-15.1700115,5
1622,-7.4717712,3.8068342,-12.949267,5
1623,-4.060676,5.935878,-11.727276,3
1624,-10.018654,-1.4371761,-11.511935,5
1625,-4.04912,-2.8521435,-10.513405,5
1626,-0.33842665,4.6501327,-14.582303,3
1627,-6.4932213,7.6973243,-9.949605,3
1628,-4.1338816,14.015265,8.443795,9
1629,-8.5580225,-3.2969046,-12.545653,5
1630,-3.6806765,0.9061224,-16.414383,3
1631,-2.2297213,-0.22647567,-16.12923,3
1632,-5.0183306,0.23173004,-14.305384,5
1633,-6.508086,0.73785776,-12.509387,5
1634,6.3711057,-6.9268374,-17.396114,3
1635,-6.05227,-1.3725153,-9.843419,5
1636,-7.883336,-1.9516075,-15.704121,5
1637,-3.8434153,5.858414,-14.721234,3
1638,-4.323753,0.9879261,-17.356876,3
1639,-3.8252752,0.8322627,-17.95103,3
1640,-8.436185,-1.3231028,-12.386199,5
1641,-4.8431582,3.8070385,-17.593477,3
1642,-4.3388157,-5.6397977,-15.123628,5
1643,-6.6009164,-0.566218,-16.76539,3
1644,-1.2174731,0.12212843,-15.813403,3
1645,-5.171953,-4.9106374,-14.01436,5
1646,-8.233502,-0.83908564,-11.127586,5
1647,6.250752,-6.9058223,-16.370186,3
1648,-2.1366732,-0.912461,-14.709995,5
1649,2.2014668,-3.41648,-14.024693,3
1650,-5.675614,3.7093372,-18.604156,3
1651,-9.722329,2.943376,-13.087757,5
1652,-4.4239926,-3.1220284,-19.539433,3
1653,-4.278796,5.487827,-9.893423,7
1654,-6.9332814,-1.0107322,-13.946979,5
1655,-5.1327486,-5.4178963,-19.01418,3
1656,-2.3322437,-1.720622,-9.862607,3
1657,-2.111835,2.1166449,-15.556423,3
1658,-0.9516611,-2.3252501,-6.650139,3
1659,-4.595789,3.334657,-16.799715,3
1660,2.0114853,4.784017,-13.055296,3
1661,-3.6529295,4.295936,-14.910036,3
1662,-4.7330437,3.3862755,-16.73522,3
1663,-9.523303,0.057384316,-9.756668,5
1664,-7.9200125,-1.1500165,-12.4016,5
1665,-6.472604,-3.4866703,-19.67279,3
1666,-3.175402,2.420776,-18.399183,3
1667,-6.4127474,6.6484447,-7.6566834,7
1668,-4.478003,1.507963,-14.635941,3
1669,-3.9704986,-3.7592099,-14.981588,5
1670,-5.6632676,-4.604854,-14.320321,5
1671,-6.860825,-4.671944,-15.646103,5
1672,-11.876034,-0.46005887,-10.222509,5
1673,-8.931765,-3.2523477,-12.609629,5
1674,-3.4942834,0.7264516,-16.622084,3
1675,-3.1022546,8.359172,-10.080646,7
1676,-6.856006,-1.6980567,-15.662021,3
1677,-8.069617,0.34999353,-10.970232,5
1678,-1.6664406,1.9001542,-18.817593,3
1679,-3.9780138,-0.85495985,-11.319555,5
1680,-2.7510452,-1.2947764,-12.069086,3
1681,-3.9632008,2.5699084,-11.670663,5
1682,-6.904592,-2.2850695,-13.33786,5
1683,-6.189811,6.876358,-5.9736547,7
1684,-10.409094,-0.6434927,-10.662043,5
1685,0.018471025,0.763841,-19.991789,3
1686,6.511499,-6.861061,-16.875402,3
1687,0.13404088,-2.1808338,-6.035283,3
1688,-2.5943635,7.0673013,-9.388435,7
1689,-0.69476074,-3.072371,-15.944509,3
1690,-3.725763,-2.0776644,-20.505466,3
1691,-9.655503,-1.2654867,-11.981552,5
1692,-1.1385872,-0.9577092,-4.9478507,3
1693,-9.331355,-0.25486812,-10.788835,5
1694,-3.304982,0.6032494,-18.955376,3
1695,-8.629745,0.27520847,-10.286593,5
1696,-6.3452053,5.4985867,-16.76234,3
1697,-7.83778,-2.1269274,-11.321039,5
1698,-0.5821183,1.3058252,-11.639834,3
1699,-3.7014034,-2.2696018,-19.797935,3
1700,-0.5457871,-2.2549675,-6.47431,3
1701,-0.42042932,0.85806364,-14.550881,3
1702,-6.933229,3.7328646,-14.830245,5
1703,6.705855,-6.923275,-17.03594,3
1704,-6.807082,-2.8582602,-12.838496,5
1705,-3.7849233,-5.1637807,-17.684542,5
1706,4.3799806,1.2772361,2.9250402,0
1707,-6.443073,-0.7192089,-17.09792,3
1708,-9.290149,-0.31959888,-10.895778,5
1709,-3.3679323,-2.1886466,-11.401899,5
1710,-10.970583,-1.2005984,-13.592664,3
1711,3.3911052,3.494638,-0.6020057,3
1712,-5.8802648,-4.2338324,-16.872753,5
1713,-1.9450413,1.5933273,-20.27723,3
1714,-6.752959,2.6145291,-8.832631,3
1715,-10.185834,-0.9587733,-10.931556,5
1716,-2.7790992,-0.44339567,-19.28133,3
1717,-1.0294166,0.29324436,-15.74889,3
1718,-7.307485,-1.8703821,-13.273869,5
1719,-6.69736,-0.5616342,-16.720535,3
1720,-0.162828,4.492769,-14.609371,3
1721,-6.3349323,3.242229,-16.15828,5
1722,-7.2056465,4.564834,-3.9859872,7
1723,-2.4268193,8.4896555,-10.607416,3
1724,-2.1235209,-0.93532735,-14.746787,5
1725,-2.9225285,2.9140666,-18.308414,3
1726,-4.985873,-4.1993256,-17.324131,3
1727,-4.247286,3.3312125,-16.715475,3
1728,-3.8729904,-7.1440616,-15.622252,3
1729,-5.2509775,-1.4469829,-15.474481,5
1730,-6.2131805,3.6237981,-15.783401,5
1731,-5.3413153,1.1514385,-14.00572,3
1732,-8.864526,0.45308417,-9.895241,5
1733,-1.1492082,2.783467,-12.902978,3
1734,-0.65451,-3.0917153,-15.96153,3
1735,-2.1248748,3.4644904,-16.531036,3
1736,-4.4821596,3.9953887,-15.971891,5
1737,6.129582,-2.959579,-12.630252,5
1738,-4.1667166,-3.0414517,-19.323597,3
1739,-3.9589758,2.0890658,-13.4802475,3
1740,6.2525387,-6.8871007,-16.3128,3
1741,-3.4189572,6.7803464,-11.152509,3
1742,-1.3598692,0.995794,-11.743197,3
1743,4.3039317,1.33132,2.7214763,3
1744,-2.3183634,-6.275918,-18.726227,3
1745,-6.4416494,2.5626316,-14.683686,5
1746,-0.030563667,6.5464253,-13.657152,3
1747,-4.185894,-4.787972,-14.293606,3
1748,-7.197792,-1.2201679,-11.560164,5
1749,-0.29284012,5.9355226,-14.894712,3
1750,-4.666773,-3.2335062,-19.537643,3
1751,-8.701502,-0.9243524,-11.504862,5
1752,-4.1803083,-3.1749718,-19.619602,3
1753,-2.4430604,-0.05091878,-16.398823,3
1754,-1.4371974,-5.20476,-14.558958,3
1755,6.2454877,-6.8128715,-16.768879,3
1756,-4.3248534,4.5256186,-12.411995,5
1757,-9.246566,2.9074585,-13.689367,5
1758,-4.257906,4.7988176,-16.401743,3
1759,-0.9688547,1.3264475,-17.275381,3
1760,-5.1932797,-1.7840749,-14.032653,5
1761,-4.10984,1.6189289,-10.959746,5
1762,-2.865097,-0.39611325,-19.110548,3
1763,-6.0146675,2.265321,-12.591425,5
1764,1.0941341,6.9000626,-12.556818,3
1765,-4.9176126,-4.080796,-18.424189,3
1766,-3.7918715,-2.380385,-19.902494,3
1767,-5.659434,1.6706661,-11.716988,5
1768,-3.1323066,0.40709648,-16.65157,3
1769,-4.028147,-1.1687776,-10.903147,5
1770,-4.4197135,2.2237687,-12.314068,5
1771,-5.373085,-1.833111,-12.510814,5
1772,-1.2206302,-2.0118546,-11.06587,3
1773,-2.4780066,2.3408027,-13.519053,3
1774,-6.236533,0.20997886,-11.615579,5
1775,-1.772423,-0.50986505,-18.310816,3
1776,-5.4516273,0.96393865,-13.778216,3
1777,-7.424753,3.890094,-12.897626,5
1778,-4.4852033,-4.658448,-12.620434,5
1779,-3.2244983,0.5596683,-17.874084,3
1780,-4.428479,6.138961,-12.143964,3
1781,-6.944416,5.135848,-6.561544,3
1782,-9.860133,1.0030661,-14.165104,5
1783,-0.042527508,1.8997085,-16.862316,3
1784,9.762131,-0.46038833,-8.721446,3
1785,-0.36514702,0.8161366,-14.615571,3
1786,-11.58673,-0.44101408,-10.157298,5
1787,-7.466148,1.3716762,-10.69957,5
1788,-6.095825,2.5516274,-12.820189,5
1789,-2.0354645,-4.4993396,-12.456579,5
1790,2.162905,-7.464557,-10.366631,3
1791,4.7042804,-2.4193273,0.8329302,3
1792,0.9245411,5.9667473,-14.915021,3
1793,-5.6453753,3.5660028,-17.084732,3
1794,-7.7689986,-0.50274974,-11.729247,5
1795,-2.2543688,4.0680404,-17.12083,3
1796,-5.5197353,3.613278,-17.471989,3
1797,0.06366351,0.84025806,-14.5766945,3
1798,-7.771801,0.65726495,-2.9440572,5
1799,-3.1979852,3.586989,-11.950682,5
1800,-5.4898224,-1.6086003,-14.310383,5
1801,-5.627566,-6.5077434,-16.722692,3
1802,-4.66057,-0.08408694,-15.563417,3
1803,-8.643335,2.6622963,-15.353835,5
1804,0.40599084,-15.851221,-9.394929,6
1805,-8.74722,-3.7927206,-9.27179,5
1806,-6.049899,-1.9494519,-9.60065,5
1807,4.868131,2.2831073,-11.3249855,5
1808,-3.9823163,0.34441116,-18.21548,3
1809,-9.873215,2.898966,-14.122342,5
1810,-8.829445,-4.121029,-9.172851,5
1811,-3.5623147,-4.6068573,-12.462388,5
1812,4.797762,-9.77735,-16.597626,3
1813,-6.1117377,-1.4025627,-10.511608,5
1814,-9.886999,2.5844572,-13.5830765,5
1815,-6.090015,-1.7843326,-9.599124,5
1816,-4.367869,-1.4260391,-14.373789,3
1817,-7.104479,-1.858598,-11.702195,5
1818,-5.4606695,-5.500955,-12.770502,5
1819,4.7032766,2.3283927,-11.510894,3
1820,-5.122879,-2.201623,-14.60158,5
1821,-7.2048273,6.2890067,-3.9681165,7
1822,-1.139838,2.353395,-17.071407,3
1823,-5.29943,3.801949,-17.703642,3
1824,-4.8110743,2.4336834,-13.338029,5
1825,-7.9996314,1.2868251,-3.7671351,5
1826,-3.3679204,7.5617294,-10.551454,7
1827,-4.5338163,4.441237,-12.93841,5
1828,-4.8292117,-4.5624022,-16.108055,5
1829,4.8842597,2.594046,-10.461032,5
